Real-Time Hourly System Load Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename: rt_hourlysysload_20161007_20161021.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report for: 10/07/2016 - 10/21/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated: 05/28/2019 12:28:58 EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour Ending,Total Load,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HE,MWh,,,1,1,12268.9,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10/19/2016,4,10966.01,,,1,5,11738.25,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,5,11220.98,,,1,6,12481.6,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,6,11743.68,,,1,7,13360.77,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,7,13033.51,,,1,8,14376.01,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,8,14060.56,,,1,9,14411.92,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,9,14384.99,,,1,10,14169.79,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,10,14612.38,,,1,11,14037.25,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,11,14874.74,,,1,12,13858.7,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,12,14931.07,,,1,13,13713.98,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,13,14926.64,,,1,14,13760.95,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,14,15090.38,,,1,15,13994.67,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,15,15144.11,,,1,16,14477.64,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,16,15206.77,,,1,17,15473.23,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,17,15387.64,,,1,18,16577.39,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,18,15500.41,,,1,19,16525.85,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,19,15946.09,,,1,20,16182.73,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,20,15701.52,,,1,21,15726.15,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,21,14977.12,,,1,22,15047.89,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,22,13761.19,,,1,23,14137.55,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,23,12676.84,,,1,24,13179.55,,,,,,,,,,,,,,,,,,,,,,
10/19/2016,24,11523.78,,,1,1,12938.11,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,1,10859.67,,,1,2,12848.68,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,2,10748.4,,,1,3,12978.03,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,3,10584.41,,,1,4,12382.98,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,4,10472.97,,,1,5,12302.98,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,5,10674.24,,,1,6,12785.98,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,6,11162.17,,,1,7,13375.94,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,7,12548.02,,,1,8,14160.32,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,8,13305.59,,,1,9,14781.9,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,9,13481.8,,,1,10,15098.16,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,10,13514.56,,,1,11,15015.76,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,11,13568.37,,,1,12,14747.43,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,12,13661.72,,,1,13,14590.38,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,13,13756.34,,,1,14,14653.55,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,14,13942.54,,,1,15,14902.26,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,15,13982.42,,,1,16,15190.76,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,16,13992.14,,,1,17,16024.04,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,17,14159.81,,,1,18,16851.92,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,18,14632.61,,,1,19,16715.85,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,19,15279.35,,,1,20,16253.74,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,20,15045.7,,,1,21,15718.73,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,21,14392.88,,,1,22,14970.52,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,22,13403.83,,,1,23,14139.02,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,23,12171.2,,,1,24,13279.83,,,,,,,,,,,,,,,,,,,,,,
10/20/2016,24,11018.91,,,1,1,12549.99,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,1,10475.47,,,1,2,12361,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,2,10618.21,,,1,3,12470.22,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,3,10584.86,,,1,4,12407.51,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,4,10383.09,,,1,5,12597.3,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,5,10797.69,,,1,6,12612.76,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,6,11182.12,,,1,7,12793.02,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,7,12499.03,,,1,8,13358.57,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,8,13734.22,,,1,9,13765.63,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,9,14202.04,,,1,10,13766.65,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,10,14486.8,,,1,11,13675.36,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,11,14734.17,,,1,12,13530.99,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,12,14898.44,,,1,13,13398.66,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,13,14960.04,,,1,14,13278.26,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,14,15110.64,,,1,15,13425.36,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,15,15014.48,,,1,16,13946.72,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,16,14940.29,,,1,17,15034.66,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,17,14999.47,,,1,18,16332.91,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,18,15219.17,,,1,19,16401.98,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,19,15499.14,,,1,20,15946.84,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,20,15108.22,,,1,21,15528.59,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,21,14466.98,,,1,22,14843.87,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,22,13687.84,,,1,23,13940.01,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,23,12649.93,,,1,24,13080.89,,,,,,,,,,,,,,,,,,,,,,
10/21/2016,24,11598.58,,,1,1,12475.74,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,1,10985.56,,,1,2,12399.64,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,2,10706.9,,,1,3,12542.12,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,3,10573.56,,,1,4,12612.84,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,4,10479.71,,,1,5,12724.03,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,5,10444.16,,,1,6,13358.63,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,6,10719,,,1,7,14620.15,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,7,11200.2,,,1,8,15579.69,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,8,11858.66,,,1,9,15959.13,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,9,12328.97,,,1,10,15786.26,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,10,12943.5,,,1,11,15509.92,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,11,13283.29,,,1,12,15209.55,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,12,13345.7,,,1,13,14940.57,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,13,13219.32,,,1,14,14837.19,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,14,12940.03,,,1,15,14918.36,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,15,12784.04,,,1,16,15293.56,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,16,12806.59,,,1,17,16224.42,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,17,12929.57,,,1,18,17491.74,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,18,13304.98,,,1,19,17383.53,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,19,13725.16,,,1,20,16886.57,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,20,13448.34,,,1,21,16181.49,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,21,12984.37,,,1,22,15086.81,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,22,12368.35,,,1,23,13780.86,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,23,11553.9,,,1,24,12822.62,,,,,,,,,,,,,,,,,,,,,,
10/22/2016,24,10904.1,,,1,1,13197.66,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,1,10528.39,,,1,2,12911.94,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,2,10568.32,,,1,3,12745.32,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,3,10336.87,,,1,4,12772.6,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,4,10203.49,,,1,5,13135.98,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,5,10225.61,,,1,6,13469.78,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,6,10474.98,,,1,7,14799.03,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,7,10998.8,,,1,8,15849.47,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,8,11649.29,,,1,9,15820.87,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,9,11836.36,,,1,10,15598.24,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,10,11901.84,,,1,11,15405.5,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,11,11956.13,,,1,12,15221.76,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,12,11812.38,,,1,13,14985.29,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,13,11562.59,,,1,14,15184.52,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,14,11480.73,,,1,15,15399.28,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,15,11494.24,,,1,16,15659.99,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,16,11788.47,,,1,17,16385.46,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,17,12391.15,,,1,18,17304.87,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,18,13170.68,,,1,19,17219.08,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,19,14104.54,,,1,20,16750.49,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,20,13960.1,,,1,21,16037.32,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,21,13515.88,,,1,22,14994.09,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,22,12542.81,,,1,23,13680.02,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,23,11443.44,,,1,24,12981.37,,,,,,,,,,,,,,,,,,,,,,
10/23/2016,24,10838.82,,,1,1,12612.2,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,1,10300.29,,,1,2,12371.09,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,2,9930.48,,,1,3,12012.26,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,3,9765.85,,,1,4,11986.06,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,4,9744.44,,,1,5,12198.2,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,5,10013.71,,,1,6,12797.7,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,6,10588.78,,,1,7,14282.83,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,7,12429.81,,,1,8,15425.77,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,8,13595.34,,,1,9,15762.11,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,9,13678.76,,,1,10,15871.39,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,10,13475.65,,,1,11,15985.46,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,11,13406.89,,,1,12,15987.68,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,12,13304.28,,,1,13,15939.5,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,13,13177.17,,,1,14,15895.71,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,14,13151.24,,,1,15,15759.65,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,15,13106.19,,,1,16,15815.25,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,16,13236.66,,,1,17,16437.98,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,17,13598.2,,,1,18,17300.98,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,18,14320.66,,,1,19,17217.99,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,19,15218.29,,,1,20,16742.09,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,20,15021.72,,,1,21,16059.85,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,21,14384.22,,,1,22,15000.84,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,22,13382,,,1,23,13693.99,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,23,12116.84,,,1,24,12546.7,,,,,,,,,,,,,,,,,,,,,,
10/24/2016,24,11299.08,,,1,1,12039.25,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,1,10693.48,,,1,2,11923.23,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,2,10378.24,,,1,3,11990.93,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,3,10582.3,,,1,4,11980.93,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,4,10480.66,,,1,5,12164.29,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,5,10540.18,,,1,6,12617.63,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,6,11272.91,,,1,7,14425.83,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,7,12982.1,,,1,8,15471.78,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,8,14073.75,,,1,9,15428.68,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,9,14070.27,,,1,10,15104.32,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,10,13802.1,,,1,11,14841.81,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,11,13582.22,,,1,12,14641.34,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,12,13557.96,,,1,13,14459.93,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,13,13520.59,,,1,14,14549.85,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,14,13568.6,,,1,15,14672.66,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,15,13542.27,,,1,16,14915.07,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,16,13669.44,,,1,17,15634.5,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,17,14048.02,,,1,18,16600.15,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,18,14810.36,,,1,19,16545.31,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,19,15744.61,,,1,20,16140.95,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,20,15591.03,,,1,21,15499.6,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,21,15000.19,,,1,22,14541.97,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,22,13976.85,,,1,23,13269.48,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,23,12647.55,,,1,24,12156.06,,,,,,,,,,,,,,,,,,,,,,
10/25/2016,24,11443.25,,,1,1,11779.22,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,1,11150.72,,,1,2,11724.81,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,2,10879.45,,,1,3,11719.13,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,3,10730.29,,,1,4,11722.5,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,4,10899.52,,,1,5,11815.79,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,5,11472.34,,,1,6,12493.41,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,6,11943.68,,,1,7,14021.39,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,7,13520.92,,,1,8,15134.28,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,8,14602.94,,,1,9,15400.8,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,9,14585.05,,,1,10,15459.4,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,10,14244.41,,,1,11,15483.94,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,11,13969.1,,,1,12,15294.69,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,12,13784.53,,,1,13,15086.3,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,13,13657.72,,,1,14,15198.93,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,14,13675.61,,,1,15,15102.29,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,15,13660.93,,,1,16,15097.57,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,16,13769.63,,,1,17,15600.14,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,17,14156.54,,,1,18,16336.22,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,18,14984.73,,,1,19,16114.64,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,19,15810.34,,,1,20,15598.58,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,20,15655.45,,,1,21,15024.76,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,21,15150.44,,,1,22,14224.12,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,22,14206.95,,,1,23,13199.77,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,23,12900.5,,,1,24,12251.67,,,,,,,,,,,,,,,,,,,,,,
10/26/2016,24,11746.46,,,1,1,11720.45,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,1,11105.27,,,1,2,11482.87,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,2,11157.64,,,1,3,11449.37,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,3,11258.87,,,1,4,11344.67,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,4,11257.54,,,1,5,11416.94,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,5,11595.01,,,1,6,11528.88,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,6,12424.17,,,1,7,12007.28,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,7,13790.74,,,1,8,12514.64,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,8,14886.39,,,1,9,13307.95,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,9,15001.42,,,1,10,13848.44,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,10,14959.07,,,1,11,13991.79,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,11,14926.25,,,1,12,13692.94,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,12,14952.54,,,1,13,13171.32,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,13,14941.78,,,1,14,12731.19,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,14,15009.49,,,1,15,12655.81,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,15,14989.9,,,1,16,12953.25,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,16,15079.3,,,1,17,13643.83,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,17,15404.32,,,1,18,14784.44,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,18,16019.39,,,1,19,14753.35,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,19,16315.4,,,1,20,14319.42,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,20,15948.6,,,1,21,13827.32,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,21,15323.21,,,1,22,13197.42,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,22,14287.14,,,1,23,12393.83,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,23,12907.55,,,1,24,11549.06,,,,,,,,,,,,,,,,,,,,,,
10/27/2016,24,11683,,,1,1,11356.44,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,1,10888.05,,,1,2,11201.34,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,2,10708.84,,,1,3,11056.66,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,3,10465.34,,,1,4,11343.81,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,4,10392.51,,,1,5,11261.84,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,5,10780.96,,,1,6,11472.82,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,6,11647.68,,,1,7,11760.34,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,7,13382.11,,,1,8,12144.63,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,8,14571.65,,,1,9,12733.9,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,9,14753.92,,,1,10,13184.07,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,10,14615.89,,,1,11,13251.35,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,11,14510.84,,,1,12,13393.76,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,12,14427.44,,,1,13,13595.29,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,13,14297.41,,,1,14,13714.31,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,14,14261.51,,,1,15,13854.6,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,15,14171.82,,,1,16,14154.62,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,16,14168.96,,,1,17,14923.89,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,17,14445.03,,,1,18,15763.66,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,18,14927.81,,,1,19,15602.43,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,19,15346.16,,,1,20,14900.58,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,20,14967.04,,,1,21,14358.91,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,21,14408.17,,,1,22,13509.48,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,22,13643.12,,,1,23,12573.74,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,23,12605.53,,,1,24,11549.23,,,,,,,,,,,,,,,,,,,,,,
10/28/2016,24,11566.4,,,1,1,11306.86,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,1,10734.31,,,1,2,11498.03,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,2,10481.18,,,1,3,11433.06,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,3,10402.44,,,1,4,11486.96,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,4,10149.26,,,1,5,11887.34,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,5,10362.96,,,1,6,12707.51,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,6,10893.14,,,1,7,13889.41,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,7,11655.88,,,1,8,15051.38,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,8,12244.25,,,1,9,15295,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,9,12813.94,,,1,10,15426.6,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,10,13312.17,,,1,11,15456.88,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,11,13690.29,,,1,12,15610.09,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,12,13518.98,,,1,13,15603.39,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,13,13008.71,,,1,14,15677.94,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,14,12804.43,,,1,15,15667.66,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,15,12793.69,,,1,16,15852.49,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,16,12871.18,,,1,17,16551.71,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,17,13086.21,,,1,18,17494.74,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,18,13681.69,,,1,19,17412.89,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,19,14109.81,,,1,20,16900.75,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,20,13710.03,,,1,21,16155.7,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,21,13183.75,,,1,22,15066.46,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,22,12532.68,,,1,23,13796.81,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,23,11696.81,,,1,24,12652.31,,,,,,,,,,,,,,,,,,,,,,
10/29/2016,24,10977.9,,,1,1,12203.98,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,1,10637.68,,,1,2,12015.85,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,2,10439.29,,,1,3,12120.93,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,3,10294.42,,,1,4,12149.44,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,4,10295.44,,,1,5,12508.31,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,5,10303.24,,,1,6,13048.64,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,6,10512.09,,,1,7,14133.16,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,7,10707.47,,,1,8,15216.11,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,8,10824.33,,,1,9,15712.59,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,9,11303.57,,,1,10,15995.64,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,10,11745.96,,,1,11,16222.54,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,11,11963.4,,,1,12,16346.47,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,12,12018.86,,,1,13,16338.6,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,13,12084.29,,,1,14,16312.22,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,14,12145.15,,,1,15,16177.37,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,15,12274.78,,,1,16,16162.43,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,16,12632.13,,,1,17,16665.93,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,17,13173.28,,,1,18,17483.49,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,18,13978.41,,,1,19,17331.46,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,19,14362.31,,,1,20,16779.77,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,20,14022.13,,,1,21,16015.21,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,21,13410.29,,,1,22,14940.3,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,22,12486.22,,,1,23,13737.56,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,23,11417.53,,,1,24,12720.79,,,,,,,,,,,,,,,,,,,,,,
10/30/2016,24,10484.28,,,1,1,11981.83,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,1,10280.16,,,1,2,11621.76,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,2,10285.25,,,1,3,11840.08,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,3,10362.37,,,1,4,11855.79,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,4,10374.1,,,1,5,11940.15,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,5,10485.83,,,1,6,12482.61,,,,,,,,,,,,,,,,,,,,,,
10/31/2016,6,11432.33,,,1,7,14302.64,,,,,,,,,,,,,,,,,,,,,,
